agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reinforce_size_beta3.0,v5,20042,0,a,1,-1,DONE,DONE,123,12.8
v5_reinforce_size_beta3.0,v5,20037,1,a,1,-1,DONE,DONE,253,45.9
v5_reinforce_size_beta3.0,v5,20036,0,b,-1,1,DONE,DONE,236,36.4
v5_reinforce_size_beta3.0,v5,20043,1,b,-1,1,DONE,DONE,171,18.4
v5_reinforce_size_beta3.0,v5,20044,0,a,1,-1,DONE,DONE,152,16.9
v5_reinforce_size_beta3.0,v5,20041,1,b,-1,1,DONE,DONE,234,38.3
v5_reinforce_size_beta3.0,v5,20040,0,b,-1,1,DONE,DONE,272,39.8
v5_reinforce_size_beta3.0,v5,20045,1,b,-1,1,DONE,DONE,134,24.4
v5_reinforce_size_beta3.0,v5,20046,0,b,-1,1,DONE,DONE,154,17.6
v5_reinforce_size_beta3.0,v5,20047,1,b,-1,1,DONE,DONE,146,13.9
v5_reinforce_size_beta3.0,v5,20049,1,b,-1,1,DONE,DONE,116,19.5
v5_reinforce_size_beta3.0,v5,20048,0,b,-1,1,DONE,DONE,97,14.7
v5_reinforce_size_beta3.0,v5,20050,0,a,1,-1,DONE,DONE,162,25.0
v5_reinforce_size_beta3.0,v5,20053,1,b,-1,1,DONE,DONE,131,12.3
v5_reinforce_size_beta3.0,v5,20051,1,b,-1,1,DONE,DONE,126,21.1
v5_reinforce_size_beta3.0,v5,20052,0,b,-1,1,DONE,DONE,180,17.5
v5_reinforce_size_beta3.0,v5,20054,0,a,1,-1,DONE,DONE,122,23.2
v5_reinforce_size_beta3.0,v5,20057,1,a,1,-1,DONE,DONE,132,12.1
v5_reinforce_size_beta3.0,v5,20056,0,b,-1,1,DONE,DONE,105,18.6
v5_reinforce_size_beta3.0,v5,20059,1,a,1,-1,DONE,DONE,176,17.9
v5_reinforce_size_beta3.0,v5,20058,0,a,1,-1,DONE,DONE,180,24.7
v5_reinforce_size_beta3.0,v5,20060,0,b,-1,1,DONE,DONE,137,15.3
v5_reinforce_size_beta3.0,v5,20055,1,a,1,-1,DONE,DONE,180,34.6
v5_reinforce_size_beta3.0,v5,20063,1,a,1,-1,DONE,DONE,186,23.9
v5_reinforce_size_beta3.0,v5,20061,1,a,1,-1,DONE,DONE,182,27.8
v5_reinforce_size_beta3.0,v5,20066,0,b,-1,1,DONE,DONE,181,20.9
v5_reinforce_size_beta3.0,v5,20065,1,a,1,-1,DONE,DONE,206,26.4
v5_reinforce_size_beta3.0,v5,20064,0,b,-1,1,DONE,DONE,280,47.8
v5_reinforce_size_beta3.0,v5,20068,0,a,1,-1,DONE,DONE,126,21.3
v5_reinforce_size_beta3.0,v5,20069,1,a,1,-1,DONE,DONE,175,18.5
v5_reinforce_size_beta3.0,v5,20062,0,a,1,-1,DONE,DONE,322,49.0
v5_reinforce_size_beta3.0,v5,20067,1,b,-1,1,DONE,DONE,165,26.8
v5_reinforce_size_beta3.0,v5,20070,0,a,1,-1,DONE,DONE,119,19.6
v5_reinforce_size_beta3.0,v5,20073,1,a,1,-1,DONE,DONE,118,11.3
v5_reinforce_size_beta3.0,v5,20071,1,a,1,-1,DONE,DONE,184,18.5
v5_reinforce_size_beta3.0,v5,20075,1,b,-1,1,DONE,DONE,118,18.1
v5_reinforce_size_beta3.0,v5,20072,0,b,-1,1,DONE,DONE,162,25.7
v5_reinforce_size_beta3.0,v5,20077,1,b,-1,1,DONE,DONE,152,15.0
v5_reinforce_size_beta3.0,v5,20074,0,a,1,-1,DONE,DONE,168,27.6
v5_reinforce_size_beta3.0,v5,20076,0,a,1,-1,DONE,DONE,167,21.4
v5_reinforce_size_beta3.0,v5,20079,1,a,1,-1,DONE,DONE,161,11.6
v5_reinforce_size_beta3.0,v5,20078,0,b,-1,1,DONE,DONE,220,18.0
v5_reinforce_size_beta3.0,v5,20084,0,a,1,-1,DONE,DONE,124,8.4
v5_reinforce_size_beta3.0,v5,20081,1,b,-1,1,DONE,DONE,155,18.9
v5_reinforce_size_beta3.0,v5,20083,1,b,-1,1,DONE,DONE,161,19.4
v5_reinforce_size_beta3.0,v5,20085,1,b,-1,1,DONE,DONE,154,12.8
v5_reinforce_size_beta3.0,v5,20082,0,a,1,-1,DONE,DONE,152,21.1
v5_reinforce_size_beta3.0,v5,20087,1,b,-1,1,DONE,DONE,154,15.5
v5_reinforce_size_beta3.0,v5,20080,0,b,-1,1,DONE,DONE,499,45.1
v5_reinforce_size_beta3.0,v5,20089,1,a,1,-1,DONE,DONE,153,19.6
v5_reinforce_size_beta3.0,v5,20090,0,a,1,-1,DONE,DONE,151,27.9
v5_reinforce_size_beta3.0,v5,20086,0,b,-1,1,DONE,DONE,196,33.3
v5_reinforce_size_beta3.0,v5,20091,1,b,-1,1,DONE,DONE,141,14.8
v5_reinforce_size_beta3.0,v5,20093,1,a,1,-1,DONE,DONE,156,14.3
v5_reinforce_size_beta3.0,v5,20088,0,a,1,-1,DONE,DONE,206,33.4
v5_reinforce_size_beta3.0,v5,20094,0,b,-1,1,DONE,DONE,107,12.1
v5_reinforce_size_beta3.0,v5,20095,1,a,1,-1,DONE,DONE,252,24.3
v5_reinforce_size_beta3.0,v5,20099,1,b,-1,1,DONE,DONE,170,15.0
v5_reinforce_size_beta3.0,v5,20096,0,b,-1,1,DONE,DONE,183,31.0
v5_reinforce_size_beta3.0,v5,20097,1,b,-1,1,DONE,DONE,167,23.2
v5_reinforce_size_beta3.0,v5,20100,0,b,-1,1,DONE,DONE,224,22.3
v5_reinforce_size_beta3.0,v5,20092,0,a,1,-1,DONE,DONE,290,51.6
v5_reinforce_size_beta3.0,v5,20098,0,b,-1,1,DONE,DONE,247,42.4
v5_reinforce_size_beta3.0,v5,20103,1,a,1,-1,DONE,DONE,153,17.9
v5_reinforce_size_beta3.0,v5,20101,1,b,-1,1,DONE,DONE,119,21.8
v5_reinforce_size_beta3.0,v5,20102,0,b,-1,1,DONE,DONE,185,32.3
v5_reinforce_size_beta3.0,v5,20104,0,b,-1,1,DONE,DONE,197,19.5
v5_reinforce_size_beta3.0,v5,20105,1,b,-1,1,DONE,DONE,150,25.8
v5_reinforce_size_beta3.0,v5,20108,0,a,1,-1,DONE,DONE,151,21.2
v5_reinforce_size_beta3.0,v5,20109,1,a,1,-1,DONE,DONE,135,17.4
v5_reinforce_size_beta3.0,v5,20107,1,b,-1,1,DONE,DONE,180,23.5
v5_reinforce_size_beta3.0,v5,20106,0,a,1,-1,DONE,DONE,247,37.7
v5_reinforce_size_beta3.0,v5,20111,1,a,1,-1,DONE,DONE,157,18.3
v5_reinforce_size_beta3.0,v5,20112,0,a,1,-1,DONE,DONE,164,21.5
v5_reinforce_size_beta3.0,v5,20116,0,b,-1,1,DONE,DONE,112,12.1
v5_reinforce_size_beta3.0,v5,20113,1,b,-1,1,DONE,DONE,203,29.1
v5_reinforce_size_beta3.0,v5,20115,1,b,-1,1,DONE,DONE,140,25.4
v5_reinforce_size_beta3.0,v5,20114,0,a,1,-1,DONE,DONE,173,26.8
v5_reinforce_size_beta3.0,v5,20118,0,b,-1,1,DONE,DONE,116,13.4
v5_reinforce_size_beta3.0,v5,20117,1,b,-1,1,DONE,DONE,288,32.9
v5_reinforce_size_beta3.0,v5,20119,1,b,-1,1,DONE,DONE,147,14.7
v5_reinforce_size_beta3.0,v5,20110,0,tie,1,1,DONE,DONE,499,63.2
