agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
exit_v2_exit_producer256_v2_a100_000050,exit_v2_exit_producer256_a100_000025,20028,0,a,1,-1,DONE,DONE,499,29.1
exit_v2_exit_producer256_v2_a100_000050,exit_v2_exit_producer256_a100_000025,20029,1,a,1,-1,DONE,DONE,499,21.7
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20004,0,a,1,-1,DONE,DONE,216,22.6
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20003,1,a,1,-1,DONE,DONE,499,29.1
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20001,1,b,-1,1,DONE,DONE,499,33.0
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20007,1,a,1,-1,DONE,DONE,106,12.4
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20002,0,b,-1,1,DONE,DONE,499,58.4
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20000,0,b,-1,1,DONE,DONE,499,60.4
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20005,1,a,1,-1,DONE,DONE,499,63.3
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20006,0,b,-1,1,DONE,DONE,499,50.9
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20008,0,b,-1,1,DONE,DONE,499,47.2
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20011,1,b,-1,1,DONE,DONE,142,20.3
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20010,0,a,1,-1,DONE,DONE,154,22.8
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20009,1,a,1,-1,DONE,DONE,499,53.0
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20017,1,a,1,-1,DONE,DONE,167,14.7
exit_v2_exit_producer256_v2_a100_000060,exit_v2_exit_producer256_a100_000025,20012,0,a,1,-1,DONE,DONE,295,42.2
