agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_value_rerank_eps8.0,v5,20103,1,a,1,-1,DONE,DONE,226,40.9
v5_value_rerank_eps8.0,v5,20110,0,a,1,-1,DONE,DONE,136,22.4
v5_value_rerank_eps8.0,v5,20104,0,b,-1,1,DONE,DONE,200,38.2
v5_value_rerank_eps8.0,v5,20109,1,a,1,-1,DONE,DONE,229,25.2
v5_value_rerank_eps8.0,v5,20107,1,b,-1,1,DONE,DONE,117,18.1
v5_value_rerank_eps8.0,v5,20111,1,a,1,-1,DONE,DONE,166,22.9
v5_value_rerank_eps8.0,v5,20116,0,b,-1,1,DONE,DONE,171,16.5
v5_value_rerank_eps8.0,v5,20112,0,b,-1,1,DONE,DONE,138,25.2
v5_value_rerank_eps8.0,v5,20113,1,a,1,-1,DONE,DONE,164,28.8
v5_value_rerank_eps8.0,v5,20117,1,b,-1,1,DONE,DONE,282,27.6
v5_value_rerank_eps8.0,v5,20118,0,a,1,-1,DONE,DONE,162,20.3
v5_value_rerank_eps8.0,v5,20119,1,a,1,-1,DONE,DONE,176,21.6
v5_value_rerank_eps8.0,v5,20115,1,a,1,-1,DONE,DONE,150,17.9
v5_value_rerank_eps8.0,v5,20114,0,tie,1,1,DONE,DONE,499,45.5
