agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reserve_frac0.2,v5,20106,0,b,-1,1,DONE,DONE,107,11.8
v5_reserve_frac0.2,v5,20104,0,b,-1,1,DONE,DONE,135,17.8
v5_reserve_frac0.2,v5,20100,0,b,-1,1,DONE,DONE,228,37.4
v5_reserve_frac0.2,v5,20102,0,a,1,-1,DONE,DONE,269,38.2
v5_reserve_frac0.2,v5,20110,0,b,-1,1,DONE,DONE,127,15.8
v5_reserve_frac0.2,v5,20109,1,b,-1,1,DONE,DONE,138,19.9
v5_reserve_frac0.2,v5,20111,1,b,-1,1,DONE,DONE,160,18.1
v5_reserve_frac0.2,v5,20107,1,a,1,-1,DONE,DONE,156,28.0
v5_reserve_frac0.2,v5,20108,0,b,-1,1,DONE,DONE,185,30.6
v5_reserve_frac0.2,v5,20103,1,a,1,-1,DONE,DONE,499,58.8
v5_reserve_frac0.2,v5,20112,0,a,1,-1,DONE,DONE,152,26.5
v5_reserve_frac0.2,v5,20113,1,a,1,-1,DONE,DONE,132,21.8
v5_reserve_frac0.2,v5,20117,1,a,1,-1,DONE,DONE,211,26.5
v5_reserve_frac0.2,v5,20114,0,b,-1,1,DONE,DONE,221,33.4
v5_reserve_frac0.2,v5,20118,0,b,-1,1,DONE,DONE,124,13.3
v5_reserve_frac0.2,v5,20119,1,b,-1,1,DONE,DONE,170,16.8
v5_reserve_frac0.2,v5,20115,1,b,-1,1,DONE,DONE,499,55.5
v5_reserve_frac0.2,v5,20116,0,b,-1,1,DONE,DONE,398,43.5
